date,total_admissions,total_deaths,avg_icu_utilization,avg_bed_occupancy,year,month,day_of_week,is_weekend,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7
2021-11-22,5978.0,733.0,0.7396659331088041,0.7188022524898569,2021,11,0,0,5480.0,5230.0,4904.0,6081.571428571428,5785.857142857143,326.4153065972349
2021-11-23,7017.0,827.0,0.7528897022813036,0.7417919725261143,2021,11,1,0,5978.0,6423.0,5771.0,6166.428571428572,5874.857142857143,473.8722954351389
2021-11-24,6711.0,809.0,0.7461962956872226,0.735613156091635,2021,11,2,0,7017.0,6247.0,5582.0,6232.714285714285,5955.5,517.4681034568737
2021-11-25,6487.0,717.0,0.7278605147045928,0.6988148093525526,2021,11,3,0,6711.0,6418.0,5559.0,6242.571428571428,6021.785714285715,522.2211719003435
2021-11-26,5709.0,690.0,0.7223196172564695,0.6881305978858706,2021,11,4,0,6487.0,6013.0,5608.0,6199.142857142857,6029.0,556.0399951356841
2021-11-27,6804.0,780.0,0.7271753434666666,0.6909757904050379,2021,11,5,1,5709.0,6012.0,5628.0,6312.285714285715,6113.0,591.0870534548369
2021-11-28,6095.0,902.0,0.731966326383479,0.6997381095453882,2021,11,6,1,6804.0,5480.0,5053.0,6400.142857142857,6187.428571428572,482.49090788375844
2021-11-29,6517.0,820.0,0.7452830929390205,0.7163139952679166,2021,11,0,0,6095.0,5978.0,5230.0,6477.142857142857,6279.357142857143,445.4834185359699
2021-11-30,7578.0,861.0,0.768970748335368,0.7486723132747019,2021,11,1,0,6517.0,7017.0,6423.0,6557.285714285715,6361.857142857143,586.8295363748516
2021-12-01,7483.0,1004.0,0.7773277975933591,0.7589855174941668,2021,12,2,0,7578.0,6711.0,6247.0,6667.571428571428,6450.142857142857,684.8834103074079
2021-12-02,7341.0,901.0,0.7832489385053084,0.7625152147535447,2021,12,3,0,7483.0,6487.0,6418.0,6789.571428571428,6516.071428571428,722.3922888899352
2021-12-03,7826.0,911.0,0.780579431140609,0.7596072479273757,2021,12,4,0,7341.0,5709.0,6013.0,7092.0,6645.571428571428,632.1144411154438
2021-12-04,7653.0,770.0,0.7640445367615336,0.742439004393712,2021,12,5,1,7826.0,6804.0,6012.0,7213.285714285715,6762.785714285715,648.8730523725441
2021-12-05,6899.0,864.0,0.75177114142979,0.7288114954544628,2021,12,6,1,7653.0,6095.0,5480.0,7328.142857142857,6864.142857142857,462.25621631713614
2021-12-06,7067.0,894.0,0.7597046973665021,0.7364760286254389,2021,12,0,0,6899.0,6517.0,5978.0,7406.714285714285,6941.928571428572,328.91575126253485
2021-12-07,8519.0,917.0,0.7807147939144968,0.7609370677242175,2021,12,1,0,7067.0,7578.0,7017.0,7541.142857142857,7049.214285714285,537.037686005837
2021-12-08,8342.0,949.0,0.7816401404584948,0.7677753431988712,2021,12,2,0,8519.0,7483.0,6711.0,7663.857142857143,7165.714285714285,614.1439648191936
2021-12-09,8387.0,1000.0,0.7794001139093003,0.7669227931020474,2021,12,3,0,8342.0,7341.0,6487.0,7813.285714285715,7301.428571428572,648.7723571705275
2021-12-10,8377.0,1048.0,0.7762847419363781,0.7610638614594138,2021,12,4,0,8387.0,7826.0,5709.0,7892.0,7492.0,683.0902819784259
2021-12-11,8029.0,942.0,0.7679677471923924,0.743931119416093,2021,12,5,1,8377.0,7653.0,6804.0,7945.714285714285,7579.5,675.9099334195872
2021-12-12,7299.0,879.0,0.7575800306199345,0.7348460293018484,2021,12,6,1,8029.0,6899.0,6095.0,8002.857142857143,7665.5,583.2233501759936
2021-12-13,6915.0,1080.0,0.761925835169629,0.7368606609670728,2021,12,0,0,7299.0,7067.0,6517.0,7981.142857142857,7693.928571428572,625.1934176907517
2021-12-14,8252.0,1016.0,0.7807711109669552,0.7613809502615985,2021,12,1,0,6915.0,8519.0,7578.0,7943.0,7742.071428571428,594.2908939792864
2021-12-15,8183.0,1076.0,0.7846006327453038,0.7667622020187326,2021,12,2,0,8252.0,8342.0,7483.0,7920.285714285715,7792.071428571428,579.3498408520283
2021-12-16,8222.0,1097.0,0.7860217018495981,0.7665387047701989,2021,12,3,0,8183.0,8387.0,7341.0,7896.714285714285,7855.0,560.2376621535454
2021-12-17,8349.0,1163.0,0.7703090493291526,0.7578123910800123,2021,12,4,0,8222.0,8377.0,7826.0,7892.714285714285,7892.357142857143,556.3232616281683
2021-12-18,8026.0,1068.0,0.7581151813620919,0.7400681081375393,2021,12,5,1,8349.0,8029.0,7653.0,7892.285714285715,7919.0,556.2019160598096
2021-12-19,7420.0,1008.0,0.7451090321924823,0.7252880367406983,2021,12,6,1,8026.0,7299.0,6899.0,7909.571428571428,7956.214285714285,536.2116675166483
2021-12-20,7508.0,1026.0,0.7512458553487498,0.7276725800037543,2021,12,0,0,7420.0,6915.0,7067.0,7994.285714285715,7987.714285714285,375.719183382933
2021-12-21,8963.0,1120.0,0.7582635379133138,0.7450083758449879,2021,12,1,0,7508.0,8252.0,8519.0,8095.857142857143,8019.428571428572,523.8897557602276
2021-12-22,9312.0,1297.0,0.7574720839012291,0.7422739826039343,2021,12,2,0,8963.0,8183.0,8342.0,8257.142857142857,8088.714285714285,699.533279782918
2021-12-23,9699.0,1227.0,0.7577676210247339,0.7284079258775679,2021,12,3,0,9312.0,8222.0,8387.0,8468.142857142857,8182.428571428572,885.2636949089516
2021-12-24,9682.0,1071.0,0.740775675372394,0.6957075895105149,2021,12,4,0,9699.0,8349.0,8377.0,8658.57142857143,8275.642857142857,992.2670771425377
2021-12-25,9276.0,1109.0,0.7234528158005994,0.6590753293257741,2021,12,5,1,9682.0,8026.0,8029.0,8837.142857142857,8364.714285714286,971.7184826501215
2021-12-26,9652.0,943.0,0.7268556647508765,0.6691441984519507,2021,12,6,1,9276.0,7420.0,7299.0,9156.0,8532.785714285714,775.6105122203514
2021-12-27,10998.0,1146.0,0.7436556339888674,0.696654244894008,2021,12,0,0,9652.0,7508.0,6915.0,9654.57142857143,8824.42857142857,651.4695841308896
2021-12-28,14017.0,1191.0,0.7614213326839236,0.7303479752211737,2021,12,1,0,10998.0,8963.0,8252.0,10376.57142857143,9236.214285714286,1705.3836183434942
2021-12-29,15468.0,1306.0,0.7650578812229987,0.7407289270564458,2021,12,2,0,14017.0,9312.0,8183.0,11256.0,9756.57142857143,2477.4170016370017
2021-12-30,16122.0,1236.0,0.7662570703439896,0.7434082142362576,2021,12,3,0,15468.0,9699.0,8222.0,12173.57142857143,10320.857142857143,2949.172644270656
2021-12-31,16789.0,1282.0,0.7578594699826143,0.7310292019102589,2021,12,4,0,16122.0,9682.0,8349.0,13188.857142857143,10923.714285714286,3163.972525616688
2022-01-01,15863.0,1196.0,0.7454925626407722,0.710915063345407,2022,1,5,1,16789.0,9276.0,8026.0,14129.857142857143,11483.5,2760.0288300771895
2022-01-02,16040.0,1123.0,0.7487069776002834,0.7119888207625343,2022,1,6,1,15863.0,9652.0,7420.0,15042.42857142857,12099.214285714286,1977.9825460253896
2022-01-03,16817.0,1326.0,0.7629308079649386,0.7249712283617916,2022,1,0,0,16040.0,10998.0,7508.0,15873.714285714286,12764.142857142857,951.2219709906728
2022-01-04,19671.0,1324.0,0.7811240896415301,0.7460695241204571,2022,1,1,0,16817.0,14017.0,8963.0,16681.428571428572,13529.0,1404.4046018560464
2022-01-05,21077.0,1475.0,0.7839795222610847,0.7563453834624347,2022,1,2,0,19671.0,15468.0,9312.0,17482.714285714286,14369.357142857143,2048.9160316523635
2022-01-06,21500.0,1505.0,0.7952855399359869,0.7600406571955111,2022,1,3,0,21077.0,16122.0,9699.0,18251.0,15212.285714285714,2427.053838161303
2022-01-07,21870.0,1539.0,0.785590279692809,0.7555198973768884,2022,1,4,0,21500.0,16789.0,9682.0,18976.85714285714,16082.857142857143,2665.0571869143823
2022-01-08,21364.0,1473.0,0.7805137547014316,0.7449873461765749,2022,1,5,1,21870.0,15863.0,9276.0,19762.714285714286,16946.285714285714,2390.7642930163806
2022-01-09,19471.0,1487.0,0.7693558903336347,0.7369358276647987,2022,1,6,1,21364.0,16040.0,9652.0,20252.85714285714,17647.64285714286,1771.973422352613
2022-01-10,19608.0,1392.0,0.7756492685950597,0.7467631372971941,2022,1,0,0,19471.0,16817.0,10998.0,20651.571428571428,18262.64285714286,1027.7202695194767
2022-01-11,22446.0,1453.0,0.7961872069856711,0.7632839878801391,2022,1,1,0,19608.0,19671.0,14017.0,21048.0,18864.714285714286,1117.707326032585
2022-01-12,23466.0,1623.0,0.7968380349742455,0.7661496280284211,2022,1,2,0,22446.0,21077.0,15468.0,21389.285714285714,19436.0,1444.885775679918
2022-01-13,23105.0,1533.0,0.7962782301992449,0.7659314158254091,2022,1,3,0,23466.0,21500.0,16122.0,21618.571428571428,19934.785714285714,1585.853277906843
2022-01-14,23473.0,1558.0,0.7999152319272983,0.7612560289892074,2022,1,4,0,23105.0,21870.0,16789.0,21847.571428571428,20412.214285714286,1736.768345437742
2022-01-15,22408.0,1492.0,0.7945551580531811,0.7460049025177503,2022,1,5,1,23473.0,21364.0,15863.0,21996.714285714286,20879.714285714286,1733.1435518816209
2022-01-16,18860.0,1526.0,0.7724172038847081,0.7338312502871736,2022,1,6,1,22408.0,19471.0,16040.0,21909.428571428572,21081.14285714286,1889.8470711624313
2022-01-17,18062.0,1617.0,0.7811805603121544,0.7404991695359932,2022,1,0,0,18860.0,19608.0,16817.0,21688.571428571428,21170.071428571428,2258.089890234934
2022-01-18,21649.0,1476.0,0.7900246289628213,0.7596626936373705,2022,1,1,0,18062.0,22446.0,19671.0,21574.714285714286,21311.35714285714,2233.4929083005463
2022-01-19,22432.0,1324.0,0.7959939315746412,0.7662004243122026,2022,1,2,0,21649.0,23466.0,21077.0,21427.0,21408.14285714286,2118.8119312483254
2022-01-20,21851.0,1313.0,0.8028923214660454,0.769132366954072,2022,1,3,0,22432.0,23105.0,21500.0,21247.85714285714,21433.214285714286,2003.1488069680192
2022-01-21,21145.0,1320.0,0.7948353628613115,0.7637035143419655,2022,1,4,0,21851.0,23473.0,21870.0,20915.285714285714,21381.428571428572,1749.3200311632004
2022-01-22,19653.0,1282.0,0.7865042963090184,0.7470459322556823,2022,1,5,1,21145.0,22408.0,21364.0,20521.714285714286,21259.214285714286,1665.4130332829795
2022-01-23,17021.0,1247.0,0.7803495491715531,0.7373880992171726,2022,1,6,1,19653.0,18860.0,19471.0,20259.0,21084.214285714286,2067.6950935764776
2022-01-24,16866.0,1311.0,0.7790223224939825,0.744461034194225,2022,1,0,0,17021.0,18062.0,19608.0,20088.14285714286,20888.35714285714,2314.212351864894
2022-01-25,20191.0,1313.0,0.8001723173704754,0.764115292375585,2022,1,1,0,16866.0,21649.0,22446.0,19879.85714285714,20727.285714285714,2213.748587695549
2022-01-26,19528.0,1238.0,0.7999358972489029,0.7706744907848956,2022,1,2,0,20191.0,22432.0,23466.0,19465.0,20446.0,1906.555445474085
2022-01-27,18454.0,1301.0,0.7924779735202507,0.7663503477570801,2022,1,3,0,19528.0,21851.0,23105.0,18979.714285714286,20113.785714285714,1606.773756557566
2022-01-28,17900.0,1200.0,0.7899201838289918,0.7626205064079846,2022,1,4,0,18454.0,21145.0,23473.0,18516.14285714286,19715.714285714286,1320.5657157158087
2022-01-29,16757.0,1137.0,0.7685053760457511,0.7408450251471043,2022,1,5,1,17900.0,19653.0,22408.0,18102.428571428572,19312.071428571428,1358.1473726052243
2022-01-30,13797.0,1057.0,0.7649993523688401,0.7327567497214003,2022,1,6,1,16757.0,17021.0,18860.0,17641.85714285714,18950.428571428572,2119.3446651085305
2022-01-31,13237.0,1085.0,0.7646309845132911,0.7385026704675001,2022,1,0,0,13797.0,16866.0,18062.0,17123.428571428572,18605.785714285714,2703.9836573189173
2022-02-01,15958.0,1051.0,0.7825930332949113,0.7571858481807977,2022,2,1,0,13237.0,20191.0,21649.0,16518.714285714286,18199.285714285714,2354.3448992792155
2022-02-02,15248.0,1021.0,0.7809334547412327,0.7627265310757367,2022,2,2,0,15958.0,19528.0,22432.0,15907.285714285714,17686.14285714286,1966.3688797956293
2022-02-03,14235.0,1047.0,0.7780055843149606,0.7621677078182162,2022,2,3,0,15248.0,18454.0,21851.0,15304.57142857143,17142.14285714286,1681.6447164550216
2022-02-04,12700.0,926.0,0.7791395918552172,0.7557024945847254,2022,2,4,0,14235.0,17900.0,21145.0,14561.714285714286,16538.928571428572,1480.5550439262176
2022-02-05,12245.0,901.0,0.7668517438488935,0.7389148370269035,2022,2,5,1,12700.0,16757.0,19653.0,13917.142857142857,16009.785714285714,1341.133777638877
2022-02-06,10537.0,863.0,0.7505306792532368,0.7264860154571423,2022,2,6,1,12245.0,13797.0,17021.0,13451.42857142857,15546.642857142857,1856.7238941338924
2022-02-07,9821.0,836.0,0.7536617328537609,0.7324540884928546,2022,2,0,0,10537.0,13237.0,16866.0,12963.42857142857,15043.42857142857,2314.8637726039915
2022-02-08,11644.0,796.0,0.7769710164312283,0.7564273499005332,2022,2,1,0,9821.0,15958.0,20191.0,12347.142857142857,14432.92857142857,1926.4104294924355
2022-02-09,11270.0,809.0,0.7835287863754459,0.7653772370627698,2022,2,2,0,11644.0,15248.0,19528.0,11778.857142857143,13843.07142857143,1457.7932442075655
2022-02-10,10538.0,725.0,0.7825332356756974,0.7666496846772203,2022,2,3,0,11270.0,14235.0,18454.0,11250.714285714286,13277.642857142857,1025.143195572519
2022-02-11,9929.0,813.0,0.7749536421817668,0.7617656537948259,2022,2,4,0,10538.0,12700.0,17900.0,10854.857142857143,12708.285714285714,899.5453348908359
2022-02-12,9197.0,736.0,0.7563933663302189,0.7436024255511564,2022,2,5,1,9929.0,12245.0,16757.0,10419.42857142857,12168.285714285714,850.8718777706785
2022-02-13,7316.0,703.0,0.736837912634798,0.7311036373286602,2022,2,6,1,9197.0,10537.0,13797.0,9959.285714285714,11705.357142857143,1442.1756382038254
2022-02-14,6648.0,667.0,0.7360421345183227,0.7324292278952528,2022,2,0,0,7316.0,9821.0,13237.0,9506.0,11234.714285714286,1914.2639142326655
2022-02-15,7887.0,648.0,0.7509130008804445,0.7515235456517495,2022,2,1,0,6648.0,11644.0,15958.0,8969.285714285714,10658.214285714286,1733.0185336848713
2022-02-16,7811.0,585.0,0.749733220686742,0.7601769319337989,2022,2,2,0,7887.0,11270.0,15248.0,8475.142857142857,10127.0,1435.2246547226766
2022-02-17,7376.0,842.0,0.7539350799430308,0.7591270423341323,2022,2,3,0,7811.0,10538.0,14235.0,8023.428571428572,9637.07142857143,1146.2717620097615
2022-02-18,6782.0,539.0,0.7493591956604294,0.7529015287390488,2022,2,4,0,7376.0,9929.0,12700.0,7573.857142857143,9214.357142857143,854.2808727367214
2022-02-19,6122.0,496.0,0.7330279325473014,0.7334906996320926,2022,2,5,1,6782.0,9197.0,12245.0,7134.571428571428,8777.0,645.6608648361394
2022-02-20,5025.0,488.0,0.7107402535989626,0.7185197620850537,2022,2,6,1,6122.0,7316.0,10537.0,6807.285714285715,8383.285714285714,1013.971681768562
2022-02-21,4698.0,458.0,0.7076336580280608,0.7146687382479047,2022,2,0,0,5025.0,6648.0,9821.0,6528.714285714285,8017.357142857143,1294.1748612257009
2022-02-22,5661.0,458.0,0.7206509787887934,0.7375787388218931,2022,2,1,0,4698.0,7887.0,11644.0,6210.714285714285,7590.0,1172.5649540339152
2022-02-23,5560.0,474.0,0.7263636593692347,0.7524976676024282,2022,2,2,0,5661.0,7811.0,11270.0,5889.142857142857,7182.142857142857,947.6381919578404
2022-02-24,5057.0,414.0,0.7271257775346103,0.7526812144780469,2022,2,3,0,5560.0,7376.0,10538.0,5557.857142857143,6790.642857142857,718.9778458736539
2022-02-25,4814.0,383.0,0.7222130754209624,0.7434636734021159,2022,2,4,0,5057.0,6782.0,9929.0,5276.714285714285,6425.285714285715,516.8951261412168
2022-02-26,4393.0,355.0,0.7100390673149357,0.7213591362401017,2022,2,5,1,4814.0,6122.0,9197.0,5029.714285714285,6082.142857142857,455.0574008795019
2022-02-27,3562.0,322.0,0.6882754065827279,0.7014553296361293,2022,2,6,1,4393.0,5025.0,7316.0,4820.714285714285,5814.0,717.7347964918553
2022-02-28,3335.0,318.0,0.6904652561438802,0.7105941112743543,2022,2,0,0,3562.0,4698.0,6648.0,4626.0,5577.357142857143,914.490021815418
2022-03-01,4097.0,343.0,0.7140726291008211,0.7326082309207929,2022,3,1,0,3335.0,5661.0,7887.0,4402.571428571428,5306.642857142857,803.8372258823588
2022-03-02,4065.0,324.0,0.7287784348886167,0.7474427190650114,2022,3,2,0,4097.0,5560.0,7811.0,4189.0,5039.071428571428,623.4246813635875
2022-03-03,3777.0,316.0,0.7338276269806229,0.7470508918543041,2022,3,3,0,4065.0,5057.0,7376.0,4006.1428571428573,4782.0,502.36322469281527
2022-03-04,3530.0,250.0,0.7257190851941173,0.7444827462690694,2022,3,4,0,3777.0,4814.0,6782.0,3822.714285714286,4549.714285714285,376.9989895148125
2022-03-05,3278.0,280.0,0.7068593788391238,0.7247180533968541,2022,3,5,1,3530.0,4393.0,6122.0,3663.4285714285716,4346.571428571428,328.291972255747
2022-03-06,2684.0,249.0,0.6937679126153738,0.7081080206555167,2022,3,6,1,3278.0,3562.0,5025.0,3538.0,4179.357142857143,497.58081420671147
2022-03-07,2495.0,241.0,0.6994727038607792,0.7131621413749696,2022,3,0,0,2684.0,3335.0,4698.0,3418.0,4022.0,636.574164309715
2022-03-08,2880.0,230.0,0.7132991510167733,0.7370016731305191,2022,3,1,0,2495.0,4097.0,5661.0,3244.1428571428573,3823.3571428571427,584.2629055973738
2022-03-09,2841.0,234.0,0.7226873409989161,0.7462390616094041,2022,3,2,0,2880.0,4065.0,5560.0,3069.285714285714,3629.1428571428573,469.55145770033727
2022-03-10,2742.0,227.0,0.7149388979798447,0.742414457538286,2022,3,3,0,2841.0,3777.0,5057.0,2921.4285714285716,3463.785714285714,359.6516171439017
2022-03-11,2640.0,180.0,0.71467638093377,0.7375811769471852,2022,3,4,0,2742.0,3530.0,4814.0,2794.285714285714,3308.5,248.92483087974045
2022-03-12,2482.0,200.0,0.6928740021162065,0.7148992422834921,2022,3,5,1,2640.0,3278.0,4393.0,2680.5714285714284,3172.0,155.3532073938395
2022-03-13,1928.0,151.0,0.6686722456405534,0.6968414579416385,2022,3,6,1,2482.0,2684.0,3562.0,2572.5714285714284,3055.285714285714,323.91143704344813
2022-03-14,1751.0,155.0,0.6676534835928372,0.6963123432162384,2022,3,0,0,1928.0,2495.0,3335.0,2466.285714285714,2942.1428571428573,450.81360312421333
2022-03-15,2335.0,192.0,0.6987466798359713,0.7259763187476593,2022,3,1,0,1751.0,2880.0,4097.0,2388.4285714285716,2816.285714285714,412.9248749843998
2022-03-16,2259.0,160.0,0.7012365916286168,0.737325962613869,2022,3,2,0,2335.0,2841.0,4065.0,2305.285714285714,2687.285714285714,362.0735258137035
2022-03-17,2147.0,173.0,0.7071862497228187,0.7380213758546846,2022,3,3,0,2259.0,2742.0,3777.0,2220.285714285714,2570.8571428571427,308.31353861802006
2022-03-18,2084.0,180.0,0.7015537882007415,0.7327960902800315,2022,3,4,0,2147.0,2640.0,3530.0,2140.8571428571427,2467.5714285714284,247.85575682320203
2022-03-19,1913.0,159.0,0.6858239282437455,0.7118976684232633,2022,3,5,1,2084.0,2482.0,3278.0,2059.5714285714284,2370.0714285714284,207.3176766403286
2022-03-20,1596.0,144.0,0.6616801913018127,0.7000307457304534,2022,3,6,1,1913.0,1928.0,2684.0,2012.142857142857,2292.3571428571427,270.71659755249635
2022-03-21,1477.0,140.0,0.6705425374830613,0.7059429261748135,2022,3,0,0,1596.0,1751.0,2495.0,1973.0,2219.6428571428573,328.4260444401298
2022-03-22,1855.0,166.0,0.6964531027349226,0.7276159377906913,2022,3,1,0,1477.0,2335.0,2880.0,1904.4285714285713,2146.4285714285716,287.8505730077235
2022-03-23,1943.0,142.0,0.6974263977188999,0.7391237367206815,2022,3,2,0,1855.0,2259.0,2841.0,1859.2857142857142,2082.285714285714,244.48906879823159
2022-03-24,1777.0,180.0,0.702688056377795,0.7393027620860004,2022,3,3,0,1943.0,2147.0,2742.0,1806.4285714285713,2013.357142857143,209.39743483196386
2022-03-25,1756.0,158.0,0.6911343936020754,0.732172877175954,2022,3,4,0,1777.0,2084.0,2640.0,1759.5714285714287,1950.2142857142858,169.90767801232275
2022-03-26,1787.0,122.0,0.6811303738629532,0.7116008076658955,2022,3,5,1,1756.0,1913.0,2482.0,1741.5714285714287,1900.5714285714287,157.13885276257702
2022-03-27,1447.0,96.0,0.6621809393463237,0.6985047759107113,2022,3,6,1,1787.0,1596.0,1928.0,1720.2857142857142,1866.2142857142858,187.33456193441077
2022-03-28,1282.0,107.0,0.6682320197807141,0.6974460083710176,2022,3,0,0,1447.0,1477.0,1751.0,1692.4285714285713,1832.7142857142858,237.36038502848666
2022-03-29,1580.0,92.0,0.693842223153863,0.7250353438008761,2022,3,1,0,1282.0,1855.0,2335.0,1653.142857142857,1778.7857142857142,228.56321413793012
2022-03-30,1598.0,103.0,0.7017076507317067,0.7340494903041944,2022,3,2,0,1580.0,1943.0,2259.0,1603.857142857143,1731.5714285714287,189.50235580873533
2022-03-31,1573.0,110.0,0.7027777032333856,0.7319614077440484,2022,3,3,0,1598.0,1777.0,2147.0,1574.7142857142858,1690.5714285714287,173.44328014797412
2022-04-01,1558.0,114.0,0.6937931036781451,0.7259505225802007,2022,4,4,0,1573.0,1756.0,2084.0,1546.4285714285713,1653.0,154.0074209712067
2022-04-02,1522.0,97.0,0.6853628920949986,0.7065646047475986,2022,4,5,1,1558.0,1787.0,1913.0,1508.5714285714287,1625.0714285714287,111.80318591555667
2022-04-03,1241.0,84.0,0.6714419862542649,0.6938775207504362,2022,4,6,1,1522.0,1447.0,1596.0,1479.142857142857,1599.7142857142858,150.96404491486885
2022-04-04,1280.0,83.0,0.6724572889205804,0.7002500974701305,2022,4,0,0,1241.0,1282.0,1477.0,1478.857142857143,1585.642857142857,151.40060388604311
2022-04-05,1515.0,84.0,0.6927902527796072,0.7256203646361898,2022,4,1,0,1280.0,1580.0,1855.0,1469.5714285714287,1561.357142857143,146.06260888468768
2022-04-06,1573.0,79.0,0.7053302497843378,0.7389290283031514,2022,4,2,0,1515.0,1598.0,1943.0,1466.0,1534.9285714285713,142.66510902546847
2022-04-07,1607.0,107.0,0.7088698354596303,0.7380816002361817,2022,4,3,0,1573.0,1573.0,1777.0,1470.857142857143,1522.7857142857142,147.41486647234194
2022-04-08,1638.0,88.0,0.7049276170329418,0.7332581622947059,2022,4,4,0,1607.0,1558.0,1756.0,1482.2857142857142,1514.357142857143,158.01657538104612
